@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_y_record.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute pcs10 numeric
@attribute pcs11 numeric
@attribute pcs12 numeric
@attribute pcs13 numeric
@attribute pcs14 numeric
@attribute pcs15 numeric
@attribute pcs16 numeric
@attribute pcs17 numeric
@attribute pcs18 numeric
@attribute pcs19 numeric
@attribute pcs20 numeric
@attribute pcs21 numeric
@attribute pcs22 numeric
@attribute pcs23 numeric
@attribute pcs24 numeric
@attribute result numeric

@data
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,-0.178653,0.154736,-0.006174,-0.157866,-0.124144,0.228864,-0.171998,-0.228762,1.095003,0.361233,3.454548,0.048513,-0.227203,0.048513,-0.161706,3.454548,0.168262,0.236594,-0.228762,-0.166111,-0.173067,-0.171998,0.955382,0.131949,2947
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,21
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,30
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,504
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,160
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,275
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,16
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,70
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,15
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,50
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,32
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,42
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,396
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,16
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,8
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,98
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,3
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,384
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,78
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,15
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,36
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,56
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,8
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,15
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,12
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,240
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,56
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,4
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,20
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,36
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,168
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,10
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,294
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,40
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,176
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,288
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,30
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,210
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,130
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,16
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,60
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,144
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,240
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,128
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,60
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,70
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,156
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,28
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,663
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,264
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,21
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,336
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,30
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-0.46238,-1.081591,-0.882475,-0.664203,-0.87676,-1.038105,-0.755731,4.469256,-1.175054,-1.138083,-1.230075,-0.961575,-0.560291,-0.961575,-0.668749,-1.230075,-1.031244,-1.025445,4.469256,-0.940697,-0.947205,-0.755731,-1.25289,-1.059215,6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.217596,0.910269,-0.129653,-0.227974,-0.124144,0.029433,-0.171998,-0.238887,0.226216,3.026684,0.449928,-0.106474,-0.227203,-0.106474,-0.231912,0.449928,-0.187147,0.03794,-0.238887,-0.166111,-0.173067,-0.171998,0.44578,-0.064322,60447
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.217596,0.910269,-0.129653,-0.227974,-0.124144,0.029433,-0.171998,-0.238887,0.226216,3.026684,0.449928,-0.106474,-0.227203,-0.106474,-0.231912,0.449928,-0.187147,0.03794,-0.238887,-0.166111,-0.173067,-0.171998,0.44578,-0.064322,60250
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.217596,0.910269,-0.129653,-0.227974,-0.124144,0.029433,-0.171998,-0.238887,0.226216,3.026684,0.449928,-0.106474,-0.227203,-0.106474,-0.231912,0.449928,-0.187147,0.03794,-0.238887,-0.166111,-0.173067,-0.171998,0.44578,-0.064322,767
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.217596,0.910269,-0.129653,-0.227974,-0.124144,0.029433,-0.171998,-0.238887,0.226216,3.026684,0.449928,-0.106474,-0.227203,-0.106474,-0.231912,0.449928,-0.187147,0.03794,-0.238887,-0.166111,-0.173067,-0.171998,0.44578,-0.064322,53236
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.217596,0.910269,-0.129653,-0.227974,-0.124144,0.029433,-0.171998,-0.238887,0.226216,3.026684,0.449928,-0.106474,-0.227203,-0.106474,-0.231912,0.449928,-0.187147,0.03794,-0.238887,-0.166111,-0.173067,-0.171998,0.44578,-0.064322,60154
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.217596,0.910269,-0.129653,-0.227974,-0.124144,0.029433,-0.171998,-0.238887,0.226216,3.026684,0.449928,-0.106474,-0.227203,-0.106474,-0.231912,0.449928,-0.187147,0.03794,-0.238887,-0.166111,-0.173067,-0.171998,0.44578,-0.064322,5
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.217596,0.910269,-0.129653,-0.227974,-0.124144,0.029433,-0.171998,-0.238887,0.226216,3.026684,0.449928,-0.106474,-0.227203,-0.106474,-0.231912,0.449928,-0.187147,0.03794,-0.238887,-0.166111,-0.173067,-0.171998,0.44578,-0.064322,60154
