pcs0,pcs1,pcs2,pcs3,pcs4,pcs5,pcs6,pcs7,pcs8,pcs9
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
0.3333333333333333,0.3333333333333333,0.06060606060606061,0.2857142857142857,0.2,1.0,0.2857142857142857,0.25,0.06060606060606061,0.2222222222222222
